date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,max_rain_3d,is_flood
2002-11-04,0.0074304136445785,0.012446640954783048,0.4568698457676391,1.1377608851622607,12.857404158096536,0.0074304136445785,0
2002-11-05,0.0132215689968043,0.025668209951587348,0.13132292761661643,0.9830833746113775,12.846492489560458,0.0132215689968043,0
2002-11-06,0.4576781424747076,0.47833012511608686,0.5870235360749059,1.3391177799338088,13.065844384554278,0.4576781424747076,0
2002-11-07,1.539757982947446,2.0106576944189545,2.024157380217157,2.832353548969741,14.248669072331293,1.539757982947446,0
2002-11-08,0.1129564817494375,2.1103926071715873,2.13606081712318,2.9453100307191784,14.32082135472894,1.539757982947446,0
2002-11-09,0.1407827958449461,1.793497260541826,2.276843612968126,3.0731516490394712,14.258972386927253,1.539757982947446,0
2002-11-10,0.4600320552437119,0.7137713328380919,2.73185944090163,3.1812988730246907,14.69537347350891,0.4600320552437119,0
2002-11-11,0.8331469490483272,1.4339618001369816,3.5575759763053787,4.014445822073018,12.563188673293574,0.8331469490483272,0
2002-11-12,0.5380658295987861,1.8312448338908216,4.08242023690736,4.213743164523978,11.719442080847367,0.8331469490483272,0
2002-11-13,0.1730899327978336,1.5443027114449435,3.7978320272304864,4.3848555633053925,11.825029572145654,0.8331469490483272,0
2002-11-14,0.0,0.7111557623966162,2.2580740442830405,4.282231424500197,11.824796591745937,0.5380658295987861,0
2002-11-15,0.0047093967370723,0.17779932953490235,2.149826959270676,4.285887776393856,11.806575048652324,0.1730899327978336,0
2002-11-16,0.00017203319834651148,0.004881429935415259,2.009216196624076,4.286059809592202,11.65484644347633,0.0047093967370723,0
2002-11-17,0.0,0.004881429935415259,1.549184141380364,4.281043582281994,11.469824359592126,0.0047093967370723,0
2002-11-18,0.3750067734288608,0.37517880662720376,1.0910439657608975,4.648619942066277,8.207894888984901,0.3750067734288608,0
2002-11-19,0.0501052517035076,0.42511202513236485,0.603083387865619,4.68550362477298,6.305785745133068,0.3750067734288608,0
2002-11-20,0.0,0.42511202513236485,0.42999345506778547,4.227825482298272,5.836486078932051,0.3750067734288608,0
2002-11-21,0.0,0.05010525170350405,0.4299934550677854,2.688067499350826,5.668586999384364,0.0501052517035076,0
2002-11-22,0.0,0.0,0.42528405833071314,2.5751110176013885,5.566943262232088,0.0,0
2002-11-23,0.0,0.0,0.4251120251323666,2.4343282217564424,5.520421048320574,0.0,0
2002-11-24,0.0085670729730835,0.008567072973079947,0.43367909810545013,1.982863239485814,5.528988121293658,0.0085670729730835,0
2002-11-25,0.0,0.008567072973079947,0.058672324676589324,1.149716290437487,5.5160469437690045,0.0085670729730835,0
2002-11-26,0.0,0.008567072973079947,0.008567072973081723,0.6116504608387008,5.164162112510512,0.0085670729730835,0
2002-11-27,0.0607117500636653,0.060711750063661744,0.06927882303674703,0.4992722781045325,5.224873862574177,0.0607117500636653,0
2002-11-28,0.1765908873414637,0.23730263740512544,0.2458697103782107,0.6758631654459961,5.0626962627678145,0.1765908873414637,0
2002-11-29,0.2879707377990196,0.5252733752041451,0.5338404481772303,0.9591245065079435,5.348689466550415,0.2879707377990196,0
2002-11-30,0.6535446715529902,1.11810629669347,1.1873851197302205,1.612497144862587,5.89960999929821,0.6535446715529902,0
